transaction_id,customer_id,product_id,transaction_date,quantity
2680,530,64,2021-04-09,4
2681,294,52,2022-06-10,3
2682,195,81,2021-07-13,4
2683,663,38,2021-06-06,2
2684,480,100,2022-10-28,3
2685,877,65,2021-04-25,2
2686,123,18,2022-01-31,1
2687,400,63,2022-10-19,1
2688,699,51,2022-06-06,4
2689,965,9,2021-08-02,2
2690,452,13,2022-11-14,2
2691,661,40,2022-06-17,4
2692,104,55,2021-01-15,4
2693,755,79,2022-02-23,4
2694,462,43,2022-01-03,1
2695,743,44,2022-09-30,4
2696,991,68,2021-08-01,1
2697,718,33,2022-12-01,4
2698,710,24,2022-11-15,2
2699,396,36,2021-01-05,2
2700,912,10,2021-08-19,4
2701,337,100,2021-07-20,4
2702,599,20,2022-02-06,1
2703,142,75,2021-05-29,3
2704,317,12,2022-08-07,1
2705,711,62,2022-05-07,2
2706,558,18,2021-08-14,4
2707,800,94,2022-08-09,2
2708,527,63,2021-06-18,3
2709,556,84,2021-06-01,1
2710,401,25,2021-08-12,2
2711,681,12,2022-05-19,1
2712,310,21,2022-07-04,4
2713,495,25,2021-02-13,2
2714,556,11,2022-11-28,3
2715,610,64,2022-05-19,1
2716,773,73,2021-08-29,1
2717,109,50,2021-12-17,3
2718,795,62,2022-12-23,2
2719,372,89,2021-01-23,2
2720,855,99,2022-09-28,1
2721,616,96,2022-08-21,3
2722,768,49,2021-02-12,1
2723,891,14,2022-04-11,1
2724,206,1,2021-02-09,4
2725,847,81,2021-10-30,2
2726,43,25,2022-11-12,2
2727,865,59,2021-06-24,4
2728,245,72,2022-06-16,2
2729,287,69,2022-04-06,2
2730,355,5,2022-09-13,2
2731,785,99,2021-07-12,3
2732,476,19,2021-09-01,4
2733,83,23,2021-10-07,1
2734,110,9,2021-02-05,3
2735,950,94,2022-07-11,1
2736,190,50,2022-06-24,4
2737,983,16,2021-06-03,4
2738,800,33,2021-01-23,4
2739,936,2,2022-12-20,2
2740,909,14,2021-04-01,3
2741,251,1,2022-01-25,4
2742,724,90,2021-12-25,1
2743,291,58,2022-07-04,2
2744,645,89,2021-08-16,2
2745,201,16,2021-07-21,3
2746,797,79,2021-12-16,3
2747,326,90,2021-02-07,3
2748,511,47,2022-05-15,2
2749,409,44,2022-11-30,4
2750,607,80,2021-02-12,1
2751,790,14,2022-09-18,4
2752,962,93,2022-06-01,1
2753,941,24,2021-03-09,4
2754,837,55,2021-05-03,3
2755,508,15,2022-11-16,1
2756,731,83,2021-12-02,2
2757,601,72,2021-06-02,1
2758,72,34,2022-10-31,2
2759,247,2,2021-06-11,4
2760,641,27,2021-08-02,3
2761,724,74,2022-01-11,1
2762,940,99,2022-03-19,2
2763,855,87,2022-02-27,4
2764,608,72,2022-06-22,3
2765,587,92,2022-12-02,3
2766,935,23,2022-09-26,3
2767,566,68,2021-08-18,4
2768,344,14,2021-02-28,4
2769,971,63,2021-04-06,4
2770,925,93,2021-09-19,3
2771,54,65,2021-12-20,1
2772,730,68,2021-11-08,2
2773,528,63,2021-05-16,4
2774,611,96,2022-04-18,1
2775,532,97,2022-09-24,2
2776,558,90,2022-03-06,3
2777,963,81,2022-06-21,1
2778,193,87,2021-05-26,3
2779,895,64,2022-06-08,2
2780,58,32,2021-03-28,4
2781,437,79,2021-04-19,3
2782,111,13,2022-02-27,1
2783,129,66,2021-12-11,4
2784,849,19,2021-09-23,1
2785,706,24,2022-08-09,2
2786,925,88,2022-05-09,2
2787,852,11,2021-11-29,4
2788,326,59,2022-02-17,1
2789,8,86,2022-09-06,1
2790,29,15,2022-10-11,1
2791,112,10,2021-07-10,1
2792,947,41,2021-05-22,2
2793,673,27,2021-03-14,1
2794,131,60,2021-06-16,2
2795,188,73,2021-06-17,1
2796,675,52,2022-07-20,1
2797,709,28,2021-09-16,3
2798,475,65,2022-03-15,3
2799,364,17,2021-04-21,1
2800,204,95,2022-11-04,2
2801,212,44,2022-06-15,1
2802,621,10,2021-10-17,3
2803,276,63,2022-07-16,1
2804,73,93,2022-05-25,3
2805,679,82,2021-06-24,1
2806,772,47,2021-10-29,4
2807,243,38,2022-11-27,1
2808,787,70,2021-07-04,2
2809,102,76,2021-12-05,3
2810,987,53,2022-05-25,4
2811,685,78,2021-11-06,3
2812,171,44,2022-05-22,3
2813,653,74,2021-12-12,2
2814,909,54,2021-03-22,1
2815,188,20,2022-01-09,2
2816,441,79,2021-06-05,1
2817,86,31,2022-03-08,4
2818,476,7,2022-05-15,2
2819,52,58,2021-05-27,2
2820,111,10,2022-04-26,3
2821,949,10,2022-03-11,2
2822,877,39,2022-06-03,1
2823,854,28,2022-10-31,2
2824,43,30,2022-11-14,2
2825,211,37,2021-03-10,4
2826,968,67,2022-08-29,1
2827,200,43,2021-07-05,3
2828,810,79,2022-11-13,1
2829,858,85,2021-07-23,4
2830,752,52,2022-07-08,1
2831,627,56,2021-01-13,1
2832,26,76,2022-10-28,2
2833,919,68,2021-10-01,2
2834,299,9,2021-10-25,1
2835,77,92,2021-02-20,1
2836,924,23,2022-05-15,3
2837,137,63,2022-01-04,4
2838,20,61,2022-12-25,2
2839,440,40,2022-10-18,2
2840,211,44,2021-12-23,2
2841,752,86,2021-01-03,2
2842,551,24,2021-09-11,1
2843,435,51,2022-04-20,1
2844,780,58,2022-05-21,3
2845,207,90,2021-09-13,2
2846,991,94,2022-09-02,2
2847,439,33,2022-11-16,1
2848,974,16,2021-05-30,3
2849,779,22,2022-05-03,1
2850,666,57,2021-10-06,2
2851,42,62,2021-02-28,2
2852,411,82,2022-03-22,4
2853,523,71,2021-04-23,4
2854,806,90,2022-07-23,4
2855,610,72,2022-05-04,3
2856,427,70,2022-02-11,1
2857,275,30,2022-01-02,2
2858,448,23,2021-03-01,2
2859,902,32,2021-11-25,3
2860,942,86,2022-12-29,2
2861,884,57,2022-04-14,2
2862,742,9,2022-07-21,1
2863,369,31,2022-12-21,4
2864,938,71,2021-03-04,4
2865,220,9,2021-07-03,3
2866,577,13,2021-11-07,4
2867,867,58,2022-06-22,4
2868,232,3,2021-06-26,3
2869,328,35,2022-07-29,3
2870,443,97,2022-03-05,4
2871,52,21,2021-03-14,1
2872,886,64,2021-06-16,3
2873,943,95,2021-08-13,2
2874,376,52,2022-07-31,3
2875,263,34,2022-08-04,2
2876,267,96,2021-01-09,3
2877,359,35,2021-08-24,3
2878,317,15,2022-12-11,4
2879,324,96,2022-11-16,4
2880,921,6,2021-01-28,4
2881,908,85,2022-10-08,1
2882,666,97,2021-01-27,4
2883,870,32,2022-07-04,4
2884,878,52,2021-07-15,3
2885,652,83,2021-07-22,3
2886,939,97,2021-03-26,1
2887,563,28,2021-01-30,2
2888,629,95,2022-04-11,3
2889,421,85,2021-04-09,3
2890,46,98,2021-07-09,2
2891,821,64,2021-01-12,1
2892,600,79,2022-08-26,3
2893,720,78,2021-01-30,4
2894,889,19,2022-12-26,1
2895,269,15,2021-02-07,2
2896,601,6,2022-07-26,2
2897,381,73,2021-10-21,4
2898,118,84,2021-12-26,4
2899,566,98,2022-10-17,4
2900,953,38,2021-06-29,1
2901,116,26,2021-04-22,2
2902,630,82,2022-03-20,4
2903,260,92,2021-01-21,4
2904,75,51,2021-05-25,2
2905,480,73,2022-05-14,3
2906,305,96,2021-05-26,1
2907,7,53,2022-03-17,3
2908,366,56,2022-02-25,4
2909,634,59,2021-11-12,1
2910,523,70,2021-06-15,3
2911,348,78,2022-10-14,2
2912,438,92,2021-07-22,4
2913,215,58,2022-05-11,1
2914,429,88,2022-09-17,1
2915,791,13,2022-04-13,1
2916,498,43,2022-12-14,1
2917,540,76,2022-01-20,4
2918,747,51,2021-11-10,4
2919,367,19,2021-09-12,2
2920,313,21,2021-01-23,2
2921,538,91,2021-12-05,2
2922,921,83,2022-05-08,3
2923,54,24,2022-05-26,2
2924,541,26,2022-01-01,4
2925,467,45,2022-01-07,3
2926,865,28,2022-08-22,4
2927,164,82,2021-08-07,3
2928,782,100,2022-04-20,2
2929,334,29,2022-02-27,2
2930,547,17,2021-12-22,2
2931,798,68,2022-04-05,3
2932,348,44,2022-05-18,4
2933,273,61,2021-01-27,1
2934,963,93,2021-08-11,4
2935,720,68,2022-11-21,2
2936,750,74,2021-05-28,3
2937,414,25,2022-02-28,3
2938,500,95,2021-12-17,2
2939,93,67,2021-07-05,3
2940,685,2,2022-02-19,2
2941,79,89,2022-03-05,4
2942,622,49,2021-02-10,3
2943,217,70,2022-01-28,1
2944,947,26,2022-12-04,3
2945,358,72,2021-03-20,2
2946,618,99,2022-12-18,1
2947,507,27,2022-06-28,2
2948,559,89,2022-03-26,3
2949,181,18,2022-04-19,1
2950,576,54,2021-05-22,1
2951,246,1,2021-09-08,3
2952,244,61,2021-10-21,1
2953,506,3,2022-09-02,4
2954,422,68,2021-05-16,1
2955,320,41,2022-04-29,1
2956,87,37,2021-11-08,4
2957,217,51,2022-07-09,2
2958,490,15,2022-09-24,2
2959,519,8,2021-02-15,4
2960,278,38,2021-08-24,1
2961,849,83,2021-02-17,3
2962,722,56,2021-07-17,4
2963,169,47,2021-03-25,3
2964,330,90,2022-06-27,2
2965,650,10,2021-06-10,4
2966,441,78,2022-03-04,3
2967,391,49,2021-03-12,1
2968,496,41,2022-06-04,4
2969,381,83,2021-02-21,3
2970,306,30,2021-02-14,4
2971,742,5,2021-10-20,4
2972,987,95,2022-04-10,2
2973,820,71,2022-07-04,2
2974,673,83,2022-01-15,1
2975,513,31,2022-04-23,2
2976,748,52,2021-09-19,2
2977,949,88,2022-08-03,2
2978,188,98,2021-06-28,3
2979,930,23,2021-12-23,4
2980,516,48,2022-02-23,2
2981,913,40,2022-11-29,3
2982,644,6,2021-07-20,4
2983,427,38,2021-01-13,2
2984,502,41,2022-03-19,2
2985,730,100,2022-12-27,4
2986,260,27,2021-10-13,3
2987,513,75,2021-09-15,3
2988,71,69,2022-07-24,1
2989,478,57,2022-07-02,4
2990,178,17,2022-05-05,1
2991,457,71,2022-05-13,3
2992,189,91,2022-12-06,2
2993,291,47,2021-11-29,1
2994,520,79,2022-07-16,3
2995,765,13,2021-02-01,3
2996,920,11,2022-09-02,2
2997,979,90,2021-02-12,4
2998,292,86,2021-12-17,3
2999,946,92,2021-11-30,1
3000,756,24,2022-07-13,2
3001,635,93,2021-09-27,4
3002,811,73,2022-02-17,4
3003,283,4,2022-07-29,4
3004,544,46,2021-01-19,3
3005,846,18,2021-12-13,4
3006,377,43,2022-09-05,3
3007,658,80,2021-02-06,2
3008,156,33,2022-09-11,2
3009,508,93,2021-04-02,4
3010,413,10,2021-07-04,2
3011,528,73,2022-12-29,1
3012,355,59,2021-01-28,1
3013,559,31,2022-07-02,3
3014,763,28,2022-01-07,4
3015,187,60,2022-06-14,3
3016,31,3,2021-12-11,2
3017,260,55,2022-02-23,4
3018,421,14,2021-07-15,3
3019,529,58,2021-03-19,4
3020,551,89,2021-06-16,4
3021,304,15,2021-03-31,3
3022,942,2,2021-09-21,4
3023,986,24,2022-04-17,2
3024,944,78,2021-07-27,1
3025,39,64,2022-12-25,1
3026,489,71,2021-09-28,4
3027,644,100,2021-09-20,1
3028,542,24,2022-05-21,4
3029,670,27,2022-05-27,3
3030,278,37,2022-12-27,2
3031,203,94,2022-07-30,1
3032,66,91,2022-06-08,3
3033,108,39,2022-12-23,2
3034,268,63,2021-11-08,1
3035,222,79,2021-06-23,1
3036,804,26,2022-03-07,2
3037,530,65,2022-04-08,3
3038,90,4,2021-04-11,3
3039,693,29,2021-01-16,1
3040,255,1,2022-12-10,2
3041,455,50,2021-09-15,3
3042,253,86,2021-09-01,2
3043,257,11,2021-12-14,2
3044,383,74,2021-09-06,1
3045,442,59,2021-04-15,2
3046,858,62,2022-11-25,2
3047,599,81,2022-10-29,4
3048,90,36,2021-10-14,2
3049,749,56,2021-06-18,3
3050,390,90,2022-02-24,1
3051,582,21,2021-02-16,1
3052,44,13,2021-02-12,2
3053,712,9,2021-11-17,2
3054,664,11,2021-08-09,3
3055,598,75,2022-05-28,4
3056,19,70,2022-12-13,1
3057,101,1,2022-03-17,4
3058,914,70,2021-05-24,3
3059,607,77,2021-01-28,1
3060,766,86,2022-07-07,3
3061,357,56,2022-10-21,2
3062,542,31,2022-11-21,3
3063,761,86,2021-06-16,2
3064,938,37,2022-09-27,4
3065,33,47,2022-08-09,1
3066,970,91,2021-09-06,1
3067,229,78,2021-12-23,4
3068,524,47,2021-04-21,2
3069,630,69,2022-11-23,1
3070,862,58,2022-12-01,3
3071,155,36,2022-12-20,2
3072,423,32,2021-08-22,1
3073,905,98,2021-01-24,3
3074,246,64,2021-01-26,3
3075,405,71,2022-01-16,1
3076,844,42,2022-12-31,4
3077,759,48,2021-12-12,4
3078,541,74,2022-01-13,1
3079,161,81,2022-06-06,3
3080,747,30,2021-01-17,4
3081,702,21,2021-09-02,4
3082,117,60,2022-12-19,4
3083,271,13,2022-09-16,2
3084,770,1,2022-12-18,4
3085,692,65,2022-06-23,1
3086,487,33,2022-08-06,1
3087,885,38,2022-11-19,2
3088,172,25,2021-07-21,2
3089,950,26,2021-09-05,1
3090,274,77,2021-04-28,2
3091,259,59,2021-01-09,4
3092,135,92,2022-08-21,3
3093,683,33,2021-01-23,3
3094,722,41,2021-08-28,3
3095,748,30,2022-08-08,1
3096,422,57,2021-01-27,2
3097,421,49,2021-03-22,3
3098,186,48,2022-08-19,4
3099,929,72,2021-07-18,4
3100,364,49,2022-07-09,4
3101,955,47,2021-04-02,2
3102,607,56,2021-03-25,3
3103,378,65,2021-10-27,4
3104,523,12,2021-10-23,2
3105,580,69,2022-10-09,4
3106,891,88,2022-03-30,3
3107,722,6,2021-10-08,3
3108,196,89,2021-02-28,3
3109,881,65,2021-12-08,3
3110,98,25,2022-04-10,3
3111,605,1,2021-12-08,4
3112,984,32,2022-09-02,3
3113,22,3,2021-03-03,4
3114,450,49,2022-09-17,3
3115,172,19,2022-03-05,4
3116,383,60,2022-10-20,3
3117,134,29,2022-12-29,4
3118,426,50,2021-09-13,3
3119,25,2,2022-12-07,2
3120,503,73,2021-12-13,4
3121,185,56,2022-06-10,2
3122,85,17,2021-10-31,4
3123,567,60,2022-09-07,4
3124,763,36,2021-09-02,4
3125,144,61,2022-02-16,1
3126,863,17,2021-08-05,3
3127,910,49,2022-05-31,2
3128,679,76,2022-04-19,2
3129,412,60,2021-02-05,4
3130,224,20,2021-06-27,2
3131,220,50,2022-01-22,2
3132,179,3,2021-01-17,2
3133,631,43,2022-12-12,2
3134,433,57,2021-02-17,1
3135,265,50,2021-03-03,4
3136,954,68,2021-03-10,2
3137,429,81,2022-10-21,1
3138,662,50,2022-01-01,1
3139,416,37,2021-06-11,4
3140,453,46,2022-05-03,3
3141,727,42,2022-03-07,3
3142,197,15,2022-05-04,3
3143,554,33,2021-08-18,2
3144,53,80,2022-01-05,4
3145,480,11,2021-06-27,3
3146,443,20,2022-02-14,2
3147,330,24,2022-07-22,4
3148,251,64,2022-08-13,2
3149,807,80,2021-09-27,3
3150,890,94,2021-07-25,3
3151,783,98,2021-03-23,1
3152,967,65,2021-07-12,1
3153,925,88,2022-09-10,4
3154,123,88,2021-07-08,2
3155,879,73,2021-10-03,2
3156,387,86,2021-03-15,3
3157,339,76,2021-01-10,3
3158,778,17,2022-09-27,4
3159,348,89,2021-08-04,1
3160,29,92,2021-10-17,3
3161,975,61,2022-03-21,2
3162,35,15,2022-07-06,3
3163,518,94,2021-07-12,1
3164,396,51,2022-10-01,2
3165,623,27,2021-10-16,1
3166,294,86,2022-08-06,4
3167,589,74,2022-10-11,4
3168,349,61,2021-05-24,1
3169,147,58,2022-01-24,2
3170,67,31,2022-02-11,1
3171,904,91,2022-01-05,3
3172,520,12,2022-03-17,3
3173,122,46,2022-10-13,1
3174,340,31,2022-07-18,3
3175,175,32,2022-06-13,1
3176,900,32,2022-11-08,3
3177,691,99,2021-01-13,1
3178,597,53,2022-12-03,3
3179,451,61,2021-12-06,2
3180,557,46,2021-11-08,2
3181,136,85,2021-04-14,3
3182,855,74,2021-12-05,1
3183,16,80,2021-07-17,3
3184,333,7,2021-10-27,4
3185,195,4,2022-03-20,4
3186,496,91,2021-12-25,1
3187,9,52,2022-01-03,3
3188,828,89,2021-06-18,3
3189,334,31,2021-05-29,2
3190,333,75,2021-02-11,1
3191,327,84,2021-07-21,4
3192,15,36,2021-09-01,4
3193,839,54,2022-10-31,1
3194,614,54,2022-04-09,4
3195,226,17,2022-03-25,1
3196,425,75,2022-03-13,4
3197,790,30,2022-06-15,4
3198,408,99,2022-07-19,1
3199,113,22,2022-08-20,1
3200,997,43,2021-09-30,4
3201,428,27,2022-03-06,4
3202,1,37,2021-08-01,2
3203,266,46,2021-04-14,3
3204,491,35,2021-07-11,1
3205,208,4,2022-11-20,1
3206,622,80,2022-10-21,3
3207,712,80,2022-01-15,2
3208,952,85,2021-03-22,4
3209,369,26,2022-12-06,4
3210,985,100,2022-07-03,2
3211,306,19,2022-01-12,2
3212,12,81,2021-06-03,3
3213,345,45,2022-10-04,3
3214,465,26,2022-07-25,4
3215,700,22,2021-08-28,2
3216,666,58,2022-01-09,2
3217,494,63,2021-07-23,4
3218,368,28,2022-09-03,4
3219,846,65,2021-12-16,4
3220,937,44,2022-11-19,4
3221,420,100,2021-05-23,4
3222,889,43,2021-07-08,3
3223,791,37,2021-09-29,4
3224,171,66,2022-06-16,2
3225,134,17,2021-10-27,1
3226,965,40,2022-03-02,3
3227,427,38,2021-02-15,2
3228,25,85,2021-04-05,1
3229,530,61,2021-03-05,3
3230,190,9,2022-02-17,4
3231,141,77,2022-10-05,3
3232,555,75,2021-01-09,4
3233,846,61,2022-04-04,4
3234,796,80,2022-12-16,4
3235,658,16,2022-02-13,1
3236,315,2,2022-04-15,3
3237,444,72,2022-05-21,4
3238,319,43,2022-11-17,2
3239,441,42,2021-03-14,3
3240,92,77,2021-03-25,2
3241,179,57,2021-02-28,1
3242,56,81,2021-01-21,1
3243,155,88,2022-04-03,3
3244,672,67,2021-06-06,1
3245,111,30,2021-11-25,1
3246,137,13,2022-07-27,3
3247,232,19,2022-07-30,2
3248,992,7,2022-11-11,4
3249,468,9,2021-07-22,3
3250,732,83,2022-10-03,3
3251,481,54,2021-04-16,4
3252,68,86,2021-05-02,2
3253,814,82,2021-11-14,4
3254,249,61,2021-07-01,4
3255,994,87,2022-09-07,2
3256,323,2,2021-11-12,2
3257,922,50,2022-09-17,4
3258,904,75,2022-02-10,4
3259,518,31,2021-03-11,3
3260,976,33,2021-06-09,2
3261,792,78,2021-08-28,1
3262,432,80,2022-06-07,2
3263,487,11,2021-05-18,4
3264,606,33,2022-05-10,4
3265,429,7,2022-11-10,4
3266,269,31,2021-09-04,4
3267,709,48,2022-06-27,1
3268,537,47,2022-06-08,2
3269,148,78,2021-08-31,1
3270,118,92,2022-09-12,1
3271,850,53,2021-12-02,4
3272,367,80,2022-02-26,1
3273,850,19,2021-07-13,4
3274,66,81,2021-11-04,4
3275,970,90,2022-10-07,4
3276,813,6,2022-05-21,1
3277,370,49,2021-10-08,4
3278,175,73,2022-11-06,1
3279,831,50,2022-03-15,2
3280,588,81,2022-12-16,4
3281,495,95,2022-08-31,3
3282,973,12,2022-04-28,3
3283,114,23,2021-08-11,3
3284,111,54,2021-04-27,3
3285,761,69,2021-07-11,3
3286,439,100,2022-09-10,1
3287,715,59,2022-05-31,2
3288,147,36,2022-06-14,1
3289,35,3,2021-11-03,4
3290,999,58,2022-06-16,2
3291,309,88,2021-05-02,2
3292,538,55,2022-10-11,2
3293,750,57,2022-08-15,2
3294,14,17,2021-06-03,3
3295,374,39,2022-06-21,4
3296,557,90,2022-03-28,2
3297,428,68,2021-06-18,2
3298,728,55,2021-02-28,3
3299,233,45,2021-10-28,1
3300,705,76,2022-07-07,1
3301,563,1,2022-07-04,1
3302,939,21,2021-04-27,4
3303,887,83,2021-05-07,1
3304,726,21,2022-02-09,2
3305,663,52,2022-02-03,3
3306,440,82,2022-05-30,3
3307,502,43,2022-05-13,1
3308,275,52,2022-06-12,3
3309,850,67,2022-02-02,2
3310,76,44,2021-09-22,1
3311,439,32,2021-09-20,2
3312,732,10,2022-02-02,4
3313,860,64,2022-10-08,2
3314,956,79,2022-12-26,2
3315,699,69,2022-06-11,2
3316,289,68,2022-03-12,2
3317,915,28,2021-12-26,4
3318,540,53,2021-05-09,1
3319,891,51,2022-09-26,2
3320,692,53,2021-08-29,1
3321,253,4,2022-09-19,3
3322,126,79,2022-12-10,2
3323,177,17,2021-08-10,2
3324,37,67,2021-08-02,3
3325,410,74,2022-08-15,1
3326,611,47,2021-05-15,4
3327,610,56,2022-01-21,2
3328,127,23,2021-10-30,3
3329,483,18,2021-10-14,3
3330,168,1,2022-07-16,2
3331,592,35,2021-07-08,1
3332,294,64,2021-10-24,1
3333,845,58,2022-06-10,2
3334,638,95,2022-01-24,3
3335,343,59,2022-04-04,2
3336,310,1,2021-09-18,4
3337,662,3,2022-12-05,4
3338,528,67,2022-12-16,1
3339,540,37,2021-04-23,4
3340,419,83,2021-02-05,3
3341,444,29,2021-03-20,4
3342,685,89,2021-10-02,2
3343,558,33,2021-10-05,3
3344,840,100,2022-11-05,1
3345,236,61,2021-11-08,1
3346,439,93,2022-06-13,4
3347,214,90,2021-07-23,1
3348,85,4,2021-01-17,2
3349,794,14,2022-12-15,3
3350,744,91,2022-04-21,2
3351,85,33,2022-05-26,2
3352,921,22,2021-07-29,2
3353,489,48,2022-05-14,2
3354,65,3,2022-02-06,3
3355,646,87,2022-03-05,3
3356,663,85,2021-03-19,2
3357,627,23,2022-07-22,2
3358,64,68,2021-03-21,1
3359,343,21,2021-11-02,1
3360,939,43,2021-02-27,3
3361,875,95,2022-06-14,1
3362,919,85,2021-07-27,3
3363,352,26,2022-05-26,3
3364,158,41,2021-05-15,4
3365,589,99,2022-06-06,3
3366,491,38,2022-08-04,1
3367,658,88,2021-03-24,4
3368,855,11,2022-09-13,1
3369,463,29,2021-02-13,3
3370,225,60,2022-04-28,3
3371,917,67,2022-10-06,2
3372,313,65,2022-05-08,3
3373,615,61,2022-05-14,4
3374,919,19,2021-01-18,3
3375,859,46,2022-08-28,2
3376,813,49,2021-10-21,3
3377,940,22,2021-05-28,3
3378,466,78,2022-04-17,3
3379,88,57,2021-06-21,2
3380,883,14,2022-07-17,1
3381,303,44,2022-06-15,3
3382,680,16,2021-04-30,4
3383,435,97,2021-03-07,2
3384,682,77,2021-05-21,4
3385,135,12,2022-03-22,3
3386,50,55,2022-05-21,2
3387,432,51,2021-07-08,3
3388,340,39,2021-06-07,4
3389,347,33,2022-09-02,2
3390,646,33,2022-11-01,1
3391,347,29,2021-09-03,1
3392,649,69,2021-02-02,1
3393,245,70,2021-12-27,3
3394,109,31,2021-11-26,2
3395,825,80,2022-05-27,4
3396,799,31,2021-03-12,4
3397,533,89,2021-11-09,3
3398,90,46,2022-12-29,3
3399,296,97,2021-03-20,4
3400,112,77,2021-06-18,2
3401,813,52,2021-06-29,3
3402,589,10,2022-09-20,2
3403,177,88,2021-09-17,4
3404,343,74,2022-05-01,2
3405,660,41,2021-01-05,1
3406,101,95,2021-10-24,4
3407,758,77,2022-09-12,1
3408,629,3,2021-12-26,4
3409,604,59,2021-04-27,1
3410,401,52,2021-12-23,2
3411,28,34,2022-03-15,4
3412,937,49,2021-11-27,4
3413,962,28,2022-06-09,1
3414,537,83,2022-10-16,2
3415,58,87,2021-07-07,4
3416,498,96,2021-10-08,3
3417,297,13,2022-05-26,1
3418,134,97,2022-04-11,4
3419,331,98,2021-04-25,2
3420,249,97,2021-08-24,2
3421,550,69,2021-12-04,2
3422,902,67,2022-06-06,2
3423,941,61,2021-07-18,1
3424,75,60,2021-02-19,4
3425,654,71,2021-05-22,1
3426,834,24,2022-06-12,1
3427,168,63,2022-05-29,2
3428,771,86,2022-11-01,3
3429,503,61,2021-01-30,2
3430,885,23,2021-03-23,3
3431,355,30,2021-01-31,1
3432,225,60,2021-11-29,2
3433,664,18,2022-10-22,2
3434,531,96,2021-06-26,1
3435,146,56,2022-01-05,2
3436,960,53,2022-07-01,4
3437,241,7,2022-06-19,3
3438,884,97,2021-04-16,3
3439,893,69,2021-04-07,3
3440,344,92,2021-08-18,2
3441,749,72,2021-08-15,4
3442,35,79,2022-01-06,2
3443,702,52,2021-04-10,3
3444,1,4,2022-03-21,2
3445,996,34,2022-04-13,3
3446,153,69,2021-02-24,1
3447,429,33,2021-07-14,3
3448,945,69,2022-06-04,1
3449,508,38,2022-02-28,1
3450,126,98,2021-11-11,1
3451,491,26,2021-05-08,3
3452,482,1,2021-02-01,4
3453,345,4,2021-04-03,3
3454,912,39,2022-06-03,2
3455,738,54,2021-09-15,2
3456,221,90,2021-08-08,4
3457,915,33,2021-04-16,4
3458,919,33,2022-07-02,4
3459,723,72,2022-02-20,1
3460,25,20,2022-07-11,4
3461,528,16,2021-11-05,4
3462,182,21,2022-01-01,4
3463,499,45,2022-06-05,3
3464,841,90,2022-04-04,2
3465,641,87,2022-08-22,2
3466,42,82,2022-01-05,4
3467,915,62,2021-11-27,2
3468,481,31,2022-11-20,3
3469,930,42,2022-10-04,2
3470,848,12,2022-12-08,1
3471,748,65,2021-01-11,3
3472,872,73,2022-05-22,2
3473,439,3,2022-02-23,2
3474,402,90,2021-05-02,3
3475,546,9,2021-08-23,2
3476,345,51,2021-11-27,2
3477,893,16,2022-06-27,4
3478,45,88,2021-12-14,1
3479,646,78,2022-02-16,3
3480,21,3,2021-08-12,4
3481,634,98,2021-06-02,2
3482,70,97,2021-07-31,3
3483,864,24,2021-04-02,3
3484,873,73,2021-11-27,1
3485,48,13,2022-04-12,1
3486,491,2,2022-10-03,3
3487,551,71,2022-12-10,1
3488,287,21,2022-07-08,1
3489,10,19,2021-08-16,2
3490,542,89,2021-07-13,1
3491,756,47,2022-06-14,1
3492,274,22,2021-08-31,4
3493,956,75,2022-01-24,2
3494,600,33,2021-10-03,2
3495,756,32,2022-03-26,3
3496,381,64,2022-10-01,1
3497,329,85,2022-08-10,4
3498,479,39,2022-07-28,4
3499,15,84,2022-04-23,2
3500,516,72,2022-04-25,1
3501,191,42,2021-10-15,4
3502,168,9,2022-11-29,3
3503,521,25,2022-11-21,1
3504,621,89,2022-11-09,1
3505,137,97,2022-11-26,1
3506,154,2,2022-06-24,4
3507,388,19,2021-11-26,2
3508,209,20,2022-04-15,2
3509,272,93,2022-06-18,3
3510,143,70,2022-04-12,4
3511,611,17,2022-02-24,1
3512,889,89,2022-08-31,3
3513,820,68,2021-05-02,3
3514,69,94,2021-11-04,2
3515,247,84,2021-11-30,1
3516,261,3,2022-02-24,1
3517,788,87,2021-11-22,4
3518,79,51,2022-10-11,4
3519,658,82,2022-07-27,4
3520,623,26,2021-09-07,3
3521,770,56,2021-04-05,1
3522,605,100,2021-10-23,2
3523,525,64,2021-07-03,3
3524,772,8,2021-09-17,3
3525,938,81,2022-10-29,2
3526,621,95,2021-07-05,2
3527,330,37,2022-02-13,4
3528,189,97,2021-03-10,2
3529,95,27,2022-09-19,2
3530,617,45,2021-01-08,2
3531,8,4,2021-09-22,2
3532,67,86,2022-04-29,4
3533,496,90,2022-09-09,3
3534,191,96,2022-01-06,1
3535,366,88,2022-11-08,1
3536,768,99,2021-03-24,3
3537,521,37,2022-10-08,1
3538,990,96,2021-07-30,1
3539,117,71,2021-11-09,3
3540,267,33,2022-08-27,1
3541,611,31,2021-12-03,1
3542,485,55,2022-05-05,3
3543,509,12,2022-02-07,1
3544,298,11,2022-10-01,2
3545,909,88,2021-07-10,3
3546,164,72,2022-11-02,4
3547,376,32,2021-12-01,1
3548,653,57,2022-06-06,4
3549,268,38,2022-09-11,1
3550,549,60,2021-03-28,2
3551,74,86,2022-08-02,3
3552,508,98,2021-03-03,4
